customer_id,frequency,monetary_value
54136,8,107.25
54137,6,21.91
54138,7,65.22
54139,4,37.75
54140,4,72.64
54141,4,44.58
54142,7,39.11
54143,5,91.16
54144,3,57.39
54145,3,47.33
54146,2,81.56
54147,5,69.63
54148,3,23.8
54149,8,35.36
54150,5,137.08
54151,5,16.12
54152,8,55.98
54153,7,42.34
54154,3,57.58
54155,3,43.74
54156,4,38.31
54157,3,43.53
54158,4,133.41
54159,3,44.35
54160,4,55.43
54161,3,76.6
54162,5,107.88
54163,6,70.9
54164,3,68.24
54165,4,33.72
54166,3,88.03
54167,4,54.76
54168,5,85.2
54169,5,62.14
54170,5,31.78
54171,5,52.22
54172,5,47.01
54173,5,40.01
54174,6,66.53
54175,7,83.37
54176,5,17.5
54177,11,18.47
54178,4,65.36
54179,6,35.37
54180,8,37.06
54181,2,12.64
54182,5,55.92
54183,8,50.63
54184,5,33.17
54185,5,38.81
54186,6,3.79
54187,7,48.19
54188,3,70.73
54189,4,9.43
54190,4,28.07
54191,3,34.87
54192,5,79.9
54193,4,22.6
54194,10,114.12
54195,5,39.76
54196,5,78.65
54197,7,48.38
54198,6,157.09
54199,8,22.9
54200,6,241.01
54201,9,76.11
54202,3,99.05
54203,10,116.0
54204,6,35.23
54205,5,21.74
54206,5,95.3
54207,4,25.96
54208,5,81.14
54209,4,59.25
54210,6,37.49
54211,6,71.91
54212,6,43.06
54213,5,51.66
54214,5,90.6
54215,5,136.29
54216,2,39.79
54217,4,38.72
54218,3,109.69
54219,5,106.99
54220,3,96.99
54221,4,56.72
54222,3,62.94
54223,9,18.31
54224,5,61.93
54225,2,66.84
54226,2,66.64
54227,4,89.32
54228,3,33.54
54229,8,43.76
54230,3,40.0
54231,5,123.95
54232,7,8.11
54233,2,18.43
54234,4,68.4
54235,7,106.07
54236,6,101.3
54237,8,21.61
54238,4,39.0
54239,7,27.03
54240,4,87.59
54241,4,18.4
54242,6,34.54
54243,3,65.96
54244,2,44.1
54245,4,72.72
54246,5,64.07
54247,6,49.42
54248,6,47.45
54249,6,63.88
54250,5,36.9
54251,3,34.24
54252,7,14.71
54253,6,34.54
54254,5,31.67
54255,3,92.77
54256,8,85.5
54257,4,42.2
54258,3,86.33
54259,3,134.16
54260,5,38.77
54261,5,31.62
54262,5,51.22
54263,5,27.4
54264,3,34.78
54265,5,65.19
54266,6,85.33
54267,3,65.45
54268,3,39.07
54269,4,8.56
54270,7,44.07
54271,5,75.13
54272,1,88.77
54273,7,9.08
54274,3,40.32
54275,2,44.99
54276,5,17.59
54277,3,107.27
54278,4,53.15
54279,4,117.7
54280,7,80.71
54281,3,26.78
54282,5,73.05
54283,8,54.76
54284,7,47.93
54285,8,72.64
54286,9,26.92
54287,6,38.58
54288,5,114.19
54289,6,40.82
54290,4,57.54
54291,8,123.09
54292,6,60.92
54293,7,181.41
54294,5,61.44
54295,5,38.97
54296,5,51.97
54297,3,12.4
54298,3,39.37
54299,1,30.22
54300,4,459.42
54301,2,47.08
54302,6,31.09
54303,3,39.41
54304,5,45.05
54305,2,84.71
54306,4,30.38
54307,7,86.63
54308,5,30.61
54309,6,49.09
54310,6,51.46
54311,6,35.19
54312,4,18.91
54313,4,55.43
54314,6,21.23
54315,7,67.16
54316,3,33.94
54317,6,87.27
54318,2,16.87
54319,2,121.33
54320,3,52.7
54321,5,44.2
54322,4,63.59
54323,9,118.69
54324,4,80.12
54325,3,20.35
54326,4,39.57
54327,5,26.54
54328,5,119.3
54329,3,81.8
54330,3,71.68
54331,7,34.21
54332,6,128.4
54333,4,21.89
54334,7,52.33
54335,6,115.45
54336,4,123.22
54337,6,91.47
54338,4,95.53
54339,6,53.43
54340,5,26.21
54341,8,60.45
54342,7,27.87
54343,9,28.1
54344,3,24.33
54345,4,126.57
54346,8,82.52
54347,5,73.0
54348,5,37.96
54349,5,38.65
54350,5,32.93
54351,4,105.02
54352,2,122.44
54353,9,47.43
54354,4,42.75
54355,6,39.9
54356,6,46.94
54357,8,23.27
54358,1,49.67
54359,5,73.61
54360,8,20.66
54361,6,4.64
54362,2,54.69
54363,5,126.63
54364,6,73.48
54365,5,35.14
54366,6,54.65
54367,8,55.07
54368,5,15.7
54369,4,0.95
54370,4,19.11
54371,4,15.54
54372,6,82.18
54373,2,71.31
54374,5,158.62
54375,8,55.5
54376,2,164.45
54377,4,36.05
54378,8,66.28
54379,4,52.32
54380,6,37.43
54381,4,90.11
54382,10,28.7
54383,3,79.87
54384,7,40.01
54385,1,51.79
54386,5,41.42
54387,4,54.75
54388,3,54.22
54389,6,36.66
54390,6,123.3
54391,2,110.28
54392,7,83.97
54393,3,54.34
54394,6,11.52
54395,4,29.31
54396,5,42.02
54397,4,38.83
54398,2,17.09
54399,6,34.39
54400,6,196.3
54401,4,95.43
54402,3,64.54
54403,2,48.91
54404,5,40.48
54405,3,50.01
54406,5,32.81
54407,4,22.41
54408,2,41.7
54409,4,86.99
54410,3,150.14
54411,8,16.21
54412,5,71.46
54413,2,65.68
54414,10,100.31
54415,8,78.98
54416,4,36.38
54417,4,72.85
54418,5,116.26
54419,5,56.95
54420,6,30.57
54421,7,37.92
54422,9,23.42
54423,3,94.8
54424,5,45.95
54425,2,27.78
54426,4,116.62
54427,5,49.59
54428,1,23.03
54429,7,140.24
54430,2,37.89
54431,3,47.27
54432,1,34.76
54433,6,28.68
54434,2,31.98
54435,5,41.75
54436,4,56.7
54437,3,30.98
54438,6,108.15
54439,9,43.36
54440,4,53.54
54441,4,14.4
54442,3,70.22
54443,5,46.52
54444,3,51.89
54445,6,73.03
54446,4,53.26
54447,6,36.51
54448,3,22.21
54449,4,55.43
54450,7,44.55
54451,5,54.3
54452,5,56.59
54453,3,77.35
54454,6,60.68
54455,4,25.61
54456,9,55.66
54457,8,53.74
54458,2,19.63
54459,5,39.0
54460,5,49.2
54461,4,27.93
54462,3,129.5
54463,11,65.19
54464,6,13.72
54465,8,47.52
54466,5,112.2
54467,5,47.23
54468,5,22.5
54469,3,45.9
54470,7,69.16
54471,2,47.32
54472,7,38.94
54473,2,62.98
54474,7,94.23
54475,4,55.32
54476,5,67.87
54477,5,78.0
54478,4,15.42
54479,7,11.5
54480,4,69.93
54481,4,34.26
54482,4,164.84
54483,8,26.87
54484,4,49.67
54485,8,66.46
54486,4,136.15
54487,4,13.39
54488,4,32.77
54489,5,35.54
54490,4,84.97
54491,5,61.33
54492,3,98.97
54493,6,29.52
54494,3,36.3
54495,5,58.34
54496,7,51.42
54497,3,27.12
54498,7,24.13
54499,6,58.99
54500,3,491.84
54501,7,6.8
54502,6,29.87
54503,9,69.98
54504,3,46.42
54505,7,32.98
54506,3,45.16
54507,4,63.31
54508,5,54.7
54509,5,93.47
54510,7,49.63
54511,4,63.85
54512,4,52.18
54513,3,39.04
54514,4,47.9
54515,11,38.97
54516,8,86.7
54517,3,18.43
54518,3,28.57
54519,3,45.9
54520,4,58.88
54521,6,164.78
54522,6,35.68
54523,7,42.28
54524,6,24.4
54525,7,71.91
54526,5,28.87
54527,3,148.59
54528,5,55.68
54529,5,55.95
54530,7,34.77
54531,6,71.76
54532,4,145.87
54533,6,51.11
54534,4,51.95
54535,4,60.66
54536,4,54.54
54537,4,22.46
54538,3,68.26
54539,8,54.35
54540,3,42.29
54541,8,64.56
54542,6,74.06
54543,8,156.86
54544,8,43.01
54545,3,12.56
54546,9,64.82
54547,4,55.08
54548,1,17.93
54549,5,29.91
54550,4,34.5
54551,7,86.05
54552,10,95.57
54553,4,154.29
54554,5,55.25
54555,5,37.62
54556,2,77.13
54557,2,95.25
54558,5,24.31
54559,4,63.08
54560,6,51.3
54561,4,23.74
54562,3,54.07
54563,8,3.52
54564,9,42.09
54565,3,100.74
54566,4,95.03
54567,4,34.82
54568,8,82.39
54569,3,44.04
54570,6,29.28
54571,7,39.6
54572,6,82.75
54573,4,35.29
54574,3,46.95
54575,11,149.71
54576,3,48.22
54577,5,28.19
54578,4,78.33
54579,4,50.75
54580,5,70.71
54581,1,27.77
54582,6,38.63
54583,4,31.36
54584,5,20.33
54585,9,32.57
54586,2,42.69
54587,6,14.8
54588,8,52.89
54589,2,50.51
54590,4,91.84
54591,5,35.52
54592,7,33.32
54593,10,29.44
54594,7,94.55
54595,7,83.8
54596,3,116.52
54597,4,78.79
54598,6,47.95
54599,4,100.52
54600,5,299.57
54601,3,44.39
54602,7,42.94
54603,5,48.57
54604,3,54.89
54605,7,33.12
54606,5,24.38
54607,6,69.14
54608,2,64.93
54609,3,54.16
54610,2,69.15
54611,1,24.26
54612,3,97.35
54613,4,53.55
54614,3,87.51
54615,4,96.12
54616,6,23.89
54617,1,21.26
54618,3,81.24
54619,5,115.75
54620,5,14.36
54621,3,31.01
54622,5,27.77
54623,4,40.7
54624,5,97.21
54625,4,63.24
54626,6,59.65
54627,7,50.54
54628,5,130.37
54629,4,66.0
54630,5,65.91
54631,7,116.37
54632,3,88.24
54633,3,77.8
54634,6,186.96
54635,6,52.69
54636,6,51.71
54637,2,86.07
54638,4,34.58
54639,5,69.89
54640,8,45.96
54641,9,21.68
54642,4,4.89
54643,6,89.29
54644,7,69.25
54645,4,35.47
54646,5,60.24
54647,2,105.5
54648,5,73.38
54649,5,43.02
54650,5,67.01
54651,6,102.86
54652,7,79.31
54653,5,55.48
54654,10,32.06
54655,6,24.53
54656,4,105.31
54657,8,132.01
54658,3,21.93
54659,6,49.16
54660,5,103.47
54661,1,124.61
54662,7,35.23
54663,1,48.04
54664,6,42.77
54665,5,46.03
54666,4,76.96
54667,7,46.35
54668,2,82.74
54669,8,86.55
54670,5,27.72
54671,2,12.8
54672,4,56.82
54673,11,33.97
54674,9,115.91
54675,3,42.0
54676,6,30.34
54677,5,62.24
54678,3,53.31
54679,3,95.47
54680,7,82.47
54681,5,127.43
54682,4,75.5
54683,7,53.63
54684,5,65.05
54685,1,31.89
54686,3,158.18
54687,8,26.63
54688,3,46.39
54689,5,40.69
54690,6,31.09
54691,9,32.13
54692,7,27.07
54693,6,76.64
54694,6,31.97
54695,4,107.67
54696,3,74.93
54697,4,157.27
54698,7,21.54
54699,6,37.59
54700,6,92.5
54701,5,38.02
54702,3,48.46
54703,4,31.56
54704,5,146.58
54705,5,98.88
54706,3,73.63
54707,5,66.59
54708,5,45.19
54709,8,20.18
54710,5,140.76
54711,3,21.17
54712,5,39.39
54713,3,12.18
54714,12,47.74
54715,3,25.82
54716,2,36.65
54717,7,102.89
54718,1,18.48
54719,5,29.32
54720,8,51.78
54721,4,34.13
54722,2,40.76
54723,3,73.24
54724,5,55.99
54725,7,127.64
54726,5,11.62
54727,5,20.89
54728,5,40.8
54729,9,30.96
54730,5,49.64
54731,3,31.49
54732,4,49.24
54733,4,5.11
54734,2,105.96
54735,2,68.28
54736,5,29.48
54737,4,73.38
54738,2,57.91
54739,5,136.96
54740,8,147.57
54741,6,56.87
54742,8,18.87
54743,2,64.18
54744,5,20.72
54745,5,28.23
54746,5,117.54
54747,3,103.78
54748,4,95.36
54749,5,7.6
54750,3,27.62
54751,6,64.36
54752,3,39.03
54753,4,30.52
54754,6,31.1
54755,5,6.09
54756,5,65.65
54757,2,66.81
54758,2,46.18
54759,3,96.63
54760,6,14.36
54761,9,47.67
54762,4,76.45
54763,2,27.25
54764,4,43.81
54765,6,71.27
54766,6,140.53
54767,5,85.71
54768,4,112.77
54769,4,17.32
54770,6,15.52
54771,6,137.6
54772,6,37.17
54773,5,100.69
54774,5,68.85
54775,4,37.02
54776,5,55.6
54777,4,81.78
54778,5,38.64
54779,5,73.16
54780,5,41.29
54781,7,45.09
54782,5,108.42
54783,2,39.51
54784,11,32.27
54785,2,74.65
54786,7,40.87
54787,4,97.2
54788,7,95.86
54789,6,108.15
54790,5,152.65
54791,6,90.86
54792,3,81.89
54793,8,24.4
54794,4,104.21
54795,6,62.46
54796,6,16.67
54797,3,104.34
54798,3,22.5
54799,7,69.03
54800,8,361.09
54801,3,66.1
54802,7,78.07
54803,4,24.87
54804,5,39.7
54805,4,105.07
54806,6,95.5
54807,5,82.44
54808,9,23.45
54809,7,30.01
54810,3,24.56
54811,2,32.53
54812,3,93.74
54813,5,79.44
54814,3,92.55
54815,2,39.44
54816,4,97.0
54817,4,83.8
54818,5,39.04
54819,13,41.21
54820,4,74.7
54821,5,31.0
54822,4,63.86
54823,5,185.77
54824,5,100.31
54825,6,65.06
54826,3,49.3
54827,4,39.54
54828,9,52.95
54829,6,16.0
54830,11,19.15
54831,4,137.07
54832,5,74.28
54833,6,25.27
54834,6,65.68
54835,5,44.85
54836,10,45.68
54837,3,64.0
54838,10,99.11
54839,5,51.61
54840,5,43.7
54841,2,71.5
54842,3,85.51
54843,3,56.21
54844,3,60.89
54845,3,55.23
54846,4,37.8
54847,4,72.17
54848,1,19.86
54849,3,40.74
54850,6,29.2
54851,6,167.85
54852,3,26.94
54853,6,80.66
54854,5,36.72
54855,4,27.63
54856,5,45.31
54857,5,64.45
54858,9,51.86
54859,5,32.89
54860,5,50.44
54861,4,74.93
54862,6,23.62
54863,4,57.98
54864,2,66.43
54865,5,96.7
54866,6,27.3
54867,3,86.56
54868,2,46.96
54869,9,81.01
54870,5,37.09
54871,3,58.99
54872,4,44.53
54873,5,73.74
54874,2,35.68
54875,8,70.77
54876,9,32.8
54877,8,75.46
54878,2,11.25
54879,5,57.28
54880,3,17.22
54881,4,68.76
54882,6,55.95
54883,6,24.58
54884,7,43.22
54885,4,79.61
54886,9,112.41
54887,4,56.59
54888,6,69.87
54889,3,49.71
54890,5,69.16
54891,5,118.7
54892,4,30.58
54893,5,26.72
54894,8,25.73
54895,6,54.43
54896,6,53.65
54897,6,82.44
54898,4,86.66
54899,5,89.61
54900,4,291.65
54901,1,35.86
54902,3,27.02
54903,4,53.11
54904,8,81.28
54905,5,10.27
54906,7,54.45
54907,4,95.67
54908,5,59.09
54909,4,57.97
54910,6,23.9
54911,9,55.74
54912,2,65.62
54913,4,25.6
54914,5,32.21
54915,6,197.86
54916,4,13.21
54917,4,37.33
54918,5,17.73
54919,3,54.58
54920,4,44.34
54921,5,106.36
54922,7,53.67
54923,5,59.18
54924,3,44.65
54925,7,32.91
54926,5,75.4
54927,4,45.17
54928,4,51.41
54929,4,69.45
54930,2,68.03
54931,6,43.91
54932,4,27.82
54933,6,28.5
54934,5,67.3
54935,2,27.92
54936,4,74.25
54937,6,156.57
54938,8,68.16
54939,7,21.66
54940,12,51.29
54941,3,73.72
54942,5,70.49
54943,6,78.02
54944,5,59.99
54945,5,85.89
54946,4,53.01
54947,4,41.33
54948,5,44.38
54949,7,64.0
54950,3,41.74
54951,2,16.27
54952,10,43.49
54953,7,83.99
54954,3,31.28
54955,7,91.39
54956,5,31.78
54957,5,76.62
54958,7,81.78
54959,2,56.41
54960,4,61.6
54961,4,33.39
54962,3,61.58
54963,4,112.39
54964,4,51.65
54965,6,40.1
54966,2,55.41
54967,4,44.22
54968,5,62.92
54969,4,176.57
54970,7,47.12
54971,4,126.74
54972,8,32.95
54973,4,54.41
54974,5,67.19
54975,8,52.19
54976,7,10.5
54977,9,57.45
54978,5,33.53
54979,2,122.12
54980,6,44.24
54981,4,57.28
54982,4,115.81
54983,9,46.5
54984,3,41.94
54985,5,93.56
54986,5,48.67
54987,4,104.01
54988,7,82.43
54989,3,47.41
54990,3,58.8
54991,3,96.39
54992,5,19.53
54993,8,39.1
54994,5,45.17
54995,7,35.73
54996,7,89.07
54997,3,84.89
54998,4,128.91
54999,2,84.61
55000,6,723.74
55001,4,51.82
55002,2,67.94
55003,2,50.23
55004,5,164.61
55005,4,59.74
55006,1,22.72
55007,7,76.88
55008,2,43.97
55009,3,16.69
55010,6,43.68
55011,8,34.56
55012,2,15.58
55013,5,100.02
55014,2,62.04
55015,5,95.21
55016,10,35.48
55017,6,89.91
55018,5,31.29
55019,3,77.88
55020,2,84.7
55021,5,38.21
55022,8,24.76
55023,3,5.3
55024,5,64.55
55025,8,26.35
55026,3,97.76
55027,5,23.89
55028,5,30.35
55029,3,56.98
55030,3,90.16
55031,3,48.47
55032,4,82.09
55033,3,148.48
55034,3,23.32
55035,7,20.35
55036,3,58.49
55037,6,117.19
55038,6,28.31
55039,3,80.94
55040,5,39.27
55041,4,87.92
55042,4,67.31
55043,3,99.69
55044,3,49.03
55045,3,94.27
55046,4,70.72
55047,6,34.14
55048,6,71.22
55049,4,55.06
55050,10,73.11
55051,6,45.12
55052,4,30.09
55053,6,30.97
55054,7,116.5
55055,6,26.25
55056,1,82.68
55057,7,85.57
55058,5,91.5
55059,3,26.61
55060,4,20.13
55061,5,39.11
55062,5,74.03
55063,2,14.84
55064,4,47.6
55065,3,42.13
55066,4,52.24
55067,3,39.85
55068,4,28.46
55069,8,46.07
55070,2,70.9
55071,5,50.35
55072,3,58.63
55073,8,106.95
55074,4,55.52
55075,5,19.14
55076,5,32.7
55077,8,56.38
55078,3,89.41
55079,2,26.43
55080,2,92.77
55081,7,43.54
55082,7,87.23
55083,4,55.21
55084,4,92.32
55085,5,11.71
55086,2,39.59
55087,6,39.28
55088,5,140.02
55089,1,86.53
55090,11,29.04
55091,3,24.27
55092,2,30.11
55093,6,65.21
55094,7,62.19
55095,2,93.15
55096,4,61.36
55097,3,140.48
55098,3,46.12
55099,1,35.05
55100,6,235.6
55101,4,20.24
55102,3,102.74
55103,7,58.32
55104,8,46.22
55105,4,129.5
55106,3,46.79
55107,4,45.61
55108,6,76.19
55109,3,56.42
55110,2,43.04
55111,7,62.52
55112,6,24.86
55113,5,35.29
55114,2,104.85
55115,4,61.57
55116,8,33.83
55117,4,63.97
55118,4,38.4
55119,4,25.14
55120,6,17.64
55121,6,51.24
55122,8,56.21
55123,11,109.52
55124,5,60.19
55125,5,42.51
55126,6,70.82
55127,3,69.77
55128,5,42.62
55129,6,73.35
55130,2,143.63
55131,7,28.61
55132,3,91.86
55133,5,76.28
55134,7,43.76
55135,4,60.5
55136,5,26.59
55137,3,150.83
55138,3,85.82
55139,1,83.01
55140,4,49.37
55141,6,29.72
55142,5,9.68
55143,7,29.28
55144,4,94.54
55145,10,144.26
55146,6,34.07
55147,5,75.16
55148,4,41.53
55149,6,67.38
55150,8,28.13
55151,4,45.9
55152,5,21.63
55153,5,40.35
55154,3,30.54
55155,3,31.61
55156,7,57.35
55157,5,135.3
55158,5,25.61
55159,5,48.06
55160,2,38.94
55161,9,89.35
55162,5,32.01
55163,4,38.06
55164,5,12.97
55165,7,127.94
55166,3,52.94
55167,4,39.56
55168,5,68.49
55169,2,60.73
55170,5,38.61
55171,5,71.8
55172,4,60.89
55173,7,41.18
55174,1,130.7
55175,3,50.45
55176,3,90.91
55177,4,161.07
55178,9,73.87
55179,2,25.19
55180,5,67.74
55181,3,44.01
55182,6,154.27
55183,5,141.66
55184,6,38.57
55185,3,45.58
55186,6,28.91
55187,5,20.74
55188,5,34.05
55189,5,106.63
55190,8,57.43
55191,8,74.05
55192,5,37.53
55193,4,45.94
55194,5,58.89
55195,6,57.1
55196,8,119.23
55197,4,74.42
55198,4,44.54
55199,4,56.4
55200,7,467.48
55201,5,41.51
55202,6,73.87
55203,4,28.82
55204,9,59.05
55205,5,55.24
55206,4,21.84
55207,3,129.86
55208,3,31.29
55209,4,36.84
55210,2,30.2
55211,5,55.54
55212,6,60.56
55213,5,67.93
55214,4,55.01
55215,4,113.17
55216,4,45.91
55217,5,34.48
55218,2,82.42
55219,5,22.11
55220,7,62.59
55221,9,64.79
55222,4,32.93
55223,2,79.92
55224,3,79.03
55225,5,26.1
55226,7,67.06
55227,7,108.43
55228,5,121.09
55229,8,23.97
55230,6,33.45
55231,7,101.56
55232,7,60.78
55233,7,37.43
55234,6,41.22
55235,4,32.41
55236,3,48.85
55237,6,32.21
55238,9,45.91
55239,4,47.34
55240,3,28.99
55241,5,42.77
55242,2,34.2
55243,2,81.41
55244,3,38.07
55245,5,32.61
55246,4,49.12
55247,4,120.25
55248,3,66.86
55249,7,63.48
55250,6,141.01
55251,6,110.02
55252,3,37.84
55253,7,33.8
55254,5,53.8
55255,3,103.35
55256,4,53.18
55257,10,47.81
55258,4,110.04
55259,5,43.22
55260,4,97.89
55261,6,64.49
55262,6,32.34
55263,4,50.49
55264,3,68.94
55265,2,28.31
55266,3,27.39
55267,11,70.62
55268,6,48.4
55269,6,92.9
55270,5,44.12
55271,2,74.57
55272,7,62.63
55273,6,20.56
55274,5,60.27
55275,6,61.29
55276,1,25.53
55277,3,58.99
55278,5,126.51
55279,4,79.07
55280,3,62.0
55281,4,69.4
55282,4,46.8
55283,7,24.14
55284,3,83.44
55285,6,39.1
55286,5,28.7
55287,4,29.9
55288,7,125.13
55289,7,46.43
55290,3,61.38
55291,3,14.02
55292,5,20.92
55293,7,17.65
55294,5,32.05
55295,2,55.77
55296,10,45.98
55297,10,110.7
55298,3,47.45
55299,4,26.65
55300,8,282.84
55301,10,52.48
55302,3,47.61
55303,6,78.33
55304,2,27.85
55305,3,53.63
55306,6,21.13
55307,5,117.54
55308,6,5.84
55309,8,72.76
55310,5,45.3
55311,2,60.76
55312,5,78.29
55313,5,72.27
55314,8,51.86
55315,4,141.04
55316,9,64.38
55317,8,30.62
55318,2,2.85
55319,2,63.5
55320,5,33.85
55321,2,73.27
55322,6,60.17
55323,4,23.44
55324,4,113.91
55325,5,85.7
55326,5,37.6
55327,2,79.39
55328,3,35.73
55329,8,28.78
55330,5,20.72
55331,4,10.87
55332,5,45.31
55333,3,52.91
55334,5,24.92
55335,3,26.59
55336,6,90.99
55337,5,62.07
55338,5,17.91
55339,4,30.89
55340,7,59.22
55341,8,26.45
55342,4,77.32
55343,5,47.14
55344,7,39.55
55345,4,36.37
55346,7,30.84
55347,5,22.72
55348,3,30.55
55349,5,65.82
55350,7,75.75
55351,2,90.63
55352,4,45.22
55353,7,39.26
55354,3,75.64
55355,8,40.97
55356,4,41.31
55357,5,23.4
55358,3,133.62
55359,6,44.91
55360,4,64.79
55361,3,32.88
55362,3,17.99
55363,6,78.5
55364,2,43.41
55365,4,24.23
55366,4,62.86
55367,3,73.6
55368,4,73.73
55369,7,48.12
55370,2,91.57
55371,5,26.06
55372,9,16.18
55373,5,35.51
55374,6,52.07
55375,5,35.72
55376,4,28.07
55377,5,45.63
55378,2,83.69
55379,4,41.45
55380,6,40.37
55381,5,14.91
55382,7,19.85
55383,3,20.99
55384,5,21.46
55385,3,63.71
55386,5,29.15
55387,3,43.62
55388,8,49.69
55389,2,78.65
55390,12,85.84
55391,9,60.37
55392,9,22.17
55393,4,54.99
55394,8,27.61
55395,9,152.6
55396,2,63.89
55397,4,28.08
55398,6,154.35
55399,2,58.41
55400,3,273.13
55401,5,37.05
55402,4,58.01
55403,6,38.91
55404,3,82.59
55405,2,35.87
55406,8,9.68
55407,6,109.89
55408,6,56.82
55409,6,11.43
55410,8,82.04
55411,6,187.84
55412,3,13.8
55413,6,67.63
55414,4,30.94
55415,5,49.8
55416,9,64.66
55417,2,90.55
55418,3,100.52
55419,6,67.06
55420,7,49.97
55421,4,95.84
55422,6,45.56
55423,4,24.49
55424,6,63.6
55425,3,67.82
55426,7,29.53
55427,7,61.43
55428,7,49.69
55429,5,19.01
55430,1,41.49
55431,7,51.1
55432,4,29.4
55433,9,77.81
55434,3,28.54
55435,3,44.36
55436,5,11.14
55437,5,56.43
55438,5,29.59
55439,6,26.1
55440,8,96.55
55441,6,63.19
55442,8,28.89
55443,5,25.76
55444,4,15.66
55445,6,38.01
55446,5,153.61
55447,8,15.94
55448,3,48.9
55449,7,47.79
55450,7,129.8
55451,9,52.57
55452,4,58.69
55453,6,63.62
55454,2,110.32
55455,4,17.66
55456,9,30.83
55457,4,45.01
55458,5,52.48
55459,5,8.78
55460,4,100.37
55461,8,29.07
55462,8,104.85
55463,6,35.8
55464,9,16.31
55465,7,104.49
55466,5,66.19
55467,6,87.5
55468,4,98.87
55469,5,55.51
55470,3,142.46
55471,5,41.16
55472,4,68.67
55473,5,68.23
55474,8,33.16
55475,3,22.06
55476,7,33.3
55477,3,100.47
55478,4,68.86
55479,4,14.94
55480,3,64.59
55481,6,51.87
55482,8,21.68
55483,7,76.82
55484,10,56.21
55485,5,89.79
55486,7,18.92
55487,5,93.95
55488,3,44.65
55489,3,31.47
55490,8,66.64
55491,3,20.43
55492,6,95.35
55493,4,48.52
55494,5,18.44
55495,7,54.06
55496,8,52.84
55497,6,88.38
55498,2,30.96
55499,6,73.74
55500,3,39.91
55501,7,32.32
55502,5,79.63
55503,5,66.56
55504,7,28.09
55505,3,64.76
55506,7,15.8
55507,4,39.51
55508,6,54.39
55509,3,53.64
55510,7,198.31
55511,3,31.46
55512,9,72.51
55513,2,73.86
55514,4,169.97
55515,3,80.72
55516,5,121.82
55517,6,50.42
55518,5,115.95
55519,5,66.62
55520,6,65.44
55521,3,37.18
55522,11,88.5
55523,4,64.58
55524,2,39.54
55525,8,69.99
55526,6,62.08
55527,5,57.72
55528,4,23.16
55529,5,106.18
55530,2,27.04
55531,8,51.11
55532,4,56.26
55533,4,23.41
55534,6,44.63
55535,1,105.54
55536,4,32.77
55537,2,164.16
55538,5,70.14
55539,5,48.46
55540,6,36.14
55541,6,56.35
55542,5,72.05
55543,4,54.79
55544,3,52.51
55545,7,70.04
55546,4,53.16
55547,2,37.72
55548,4,19.64
55549,7,55.92
55550,6,15.92
55551,6,44.86
55552,9,87.56
55553,6,24.42
55554,4,35.01
55555,9,30.46
55556,5,80.18
55557,3,72.65
55558,7,44.21
55559,5,45.42
55560,5,33.27
55561,5,31.58
55562,2,45.78
55563,8,109.37
55564,5,72.27
55565,8,79.59
55566,7,49.12
55567,6,53.17
55568,9,29.06
55569,6,4.51
55570,6,49.32
55571,2,12.14
55572,5,51.68
55573,8,13.85
55574,3,61.17
55575,6,51.08
