antiguedad,gasto,soporte,satisfaccion,churn_real
1,289.0469934521919,0,4,0
61,167.41322994478426,2,3,0
71,334.70770911632826,2,1,1
58,281.7296767153898,0,5,0
70,121.9259199441872,1,5,0
11,186.0002879438357,1,2,1
70,481.6276569049023,1,2,0
40,80.74907212240403,0,4,0
20,449.1830540687743,0,4,0
28,53.36705985716751,1,4,0
71,445.3841852334765,0,4,0
41,262.2127566918698,3,5,0
24,370.8786432818936,0,5,0
48,92.01978370210338,1,2,0
11,67.80449119194859,1,4,0
47,56.888662467781366,1,5,0
3,396.2154586506881,1,4,1
34,246.05088011947086,1,4,0
19,253.1499408553725,1,3,0
35,145.52051204030641,0,5,0
31,369.9238719562419,1,5,0
38,39.21020670329451,2,4,0
10,328.8157769543005,0,4,0
37,248.51980813031423,1,4,0
51,395.08807315210703,1,3,0
37,408.3298646612749,0,4,0
44,396.0859422162214,1,2,0
59,137.424099221965,1,5,0
5,401.189868238916,1,3,1
46,174.73875907793595,0,4,0
49,279.5011654656462,0,5,0
10,463.554943166966,2,3,0
55,47.80991555372516,0,3,0
4,276.77080617482534,4,4,0
65,371.3710138178033,0,5,0
57,87.05378599538071,0,4,0
29,179.07970483577554,0,4,0
21,373.7001012990227,0,4,0
38,88.89823928343108,2,4,0
67,314.5395412189542,1,4,0
58,352.3040981177935,0,3,0
71,59.578641205445294,2,3,0
55,490.1127289134814,0,4,0
22,203.51576849334376,1,4,0
63,33.228471098999925,2,4,0
66,62.811934252134606,1,5,0
67,332.69275791934365,1,5,0
56,417.6469834735633,3,4,0
34,249.36490420799902,0,4,0
55,370.72643808194283,0,4,0
66,294.5707132296192,1,5,0
64,184.13181439939564,3,4,0
11,188.5329970097391,0,2,1
62,336.5814702045371,0,4,0
64,81.22352203136074,0,3,0
12,56.77304021015564,1,4,0
3,34.34334588695884,0,4,0
53,487.63877185490253,1,3,0
30,379.3613426012074,0,3,0
23,451.8613077762483,1,5,0
46,24.949739896408616,1,4,0
54,296.61567035883036,2,3,0
34,106.0133320919901,1,4,0
36,419.78626181013055,0,5,0
33,313.12827465543876,1,4,0
66,77.8240814922273,1,4,0
39,169.1380030751571,1,2,1
13,44.974685709765026,0,4,0
12,315.6344761878795,2,3,0
70,27.384029953281548,2,2,1
12,189.35743489180896,2,3,0
64,177.35562603078986,0,4,0
61,299.6655341963209,5,4,0
63,193.28196439868094,0,3,0
8,135.9643873908864,1,3,0
11,56.11738355722137,1,5,0
31,108.49232496225687,2,4,0
71,497.4274199630706,1,3,0
54,427.8072571629889,2,5,0
48,249.2903415604146,0,4,0
25,292.5081660967187,1,4,0
7,474.0931097488046,1,4,0
16,277.64386407311713,1,4,0
31,86.21767024493197,2,3,0
49,94.28250523313552,1,4,0
15,499.0668494253768,2,4,0
66,125.47168094922482,0,5,0
37,36.00649242518904,0,3,0
22,210.2453343031272,1,4,0
57,144.75924363342278,0,5,0
45,34.66697589475103,0,5,1
24,366.5058290966391,1,2,0
30,109.0068914951717,2,2,0
26,122.22578580956699,3,5,0
2,377.82852028468693,0,2,1
59,481.3263489288728,0,3,0
49,422.87354150244846,1,5,0
30,408.2909067767003,3,4,1
44,353.4044733135683,1,5,0
1,181.7009386174471,1,3,0
59,303.03292649346395,3,4,1
68,130.23317872923008,1,5,0
33,144.4760558546131,0,3,0
65,208.51693515994234,2,5,0
65,247.5541663799562,2,5,1
60,383.03277600354664,2,3,0
16,263.7862420620466,1,5,0
24,498.0817625362887,2,4,0
26,116.42798983838946,1,2,1
40,287.97000631792184,2,4,0
54,157.79475048521886,1,5,0
42,187.75366957774978,1,4,0
3,318.7620031038457,1,3,0
23,185.5771745838376,1,4,0
36,382.6637075740693,1,3,0
32,216.49417054857034,0,2,1
24,62.892284523877194,1,4,0
66,98.37445940363587,1,4,0
18,350.2877900223319,0,4,0
2,110.17341860321383,2,4,0
27,125.70169682089804,3,3,1
2,292.99631090301807,1,4,0
20,331.6705004004236,1,2,1
13,450.0510999916108,0,4,0
33,104.31292557435954,1,3,0
21,259.3357663663009,0,5,0
10,131.2471983686872,1,3,0
53,174.8871181866238,0,3,0
1,208.02144268771738,1,5,0
60,166.42045940975365,2,5,0
2,53.68372244478209,1,4,0
29,336.05770011091147,0,3,0
53,291.16479326822656,0,5,0
34,292.36503956498507,1,2,1
70,70.66465969306685,1,3,1
61,70.88801667592804,1,5,0
64,378.57239475686316,3,5,0
51,326.54103210488825,1,4,0
42,99.43246594772695,1,5,0
36,411.67926740045556,0,4,0
8,311.9757180894077,1,4,0
12,40.918678503129335,0,3,0
1,256.0624471765558,1,4,0
50,112.23663213223658,1,3,0
12,292.2895144975032,0,3,0
20,341.94794334986506,1,4,0
43,212.77718790737686,1,5,0
66,278.33274208346484,1,4,0
61,376.5044565001184,2,5,0
69,281.7794555287182,0,4,0
12,61.31972902155704,1,5,0
6,184.25029734097546,2,4,0
59,132.43150223303314,1,1,0
57,107.85003806868883,1,4,0
46,200.7152655413855,1,3,0
14,44.79463049443272,3,4,1
24,333.0675369625029,0,3,0
69,326.183669785949,1,4,0
16,91.45214357233124,1,3,0
25,377.6333331396532,0,2,0
55,243.1727668759425,0,4,0
69,64.21251659314997,1,5,0
44,131.65277683821978,0,2,0
19,97.89690077653688,0,2,0
26,105.53006443892318,0,3,0
2,221.5853111594031,2,1,1
13,129.56335207152156,1,5,0
71,213.84099692900736,5,3,0
51,327.58235906719864,0,5,0
50,104.62549257928822,0,4,0
32,275.80100980640054,1,4,0
39,141.27950858640918,1,4,0
48,191.06460430905764,0,3,0
54,52.46055495274079,1,2,0
11,399.7662637570235,1,4,0
11,103.36687896521141,4,3,1
30,478.65564464776855,1,4,0
22,71.23066048533288,3,4,1
55,231.93562238993917,2,4,0
21,348.39932294424295,1,4,0
34,468.1737706851212,1,4,0
54,494.4182763213559,0,4,0
20,268.02153585083386,2,4,0
60,285.6530110210486,0,1,1
24,367.9317318121648,1,2,1
65,39.902491725554015,1,4,0
62,118.20885175373597,2,4,0
43,375.5509210905474,2,4,0
59,238.11940732286288,0,4,0
14,39.3561604777112,0,4,0
33,443.6216388425564,1,1,0
57,21.3477452925156,0,3,0
26,201.68650085952257,1,4,1
52,86.337892695797,3,4,0
49,156.31835019852534,0,1,1
55,82.79417322051006,0,3,0
43,463.0866321577847,0,4,0
35,96.37815220329853,1,4,0
2,400.8095420547027,2,2,1
67,406.1923403890512,1,5,0
2,27.526501292691048,1,1,1
14,214.15877426969632,0,4,0
35,137.11502082609513,3,5,0
27,210.182176581884,0,2,1
44,268.75970101162824,0,5,0
64,180.6552699552753,0,1,0
55,384.1297492175645,1,2,1
48,242.18076711089984,2,5,0
28,443.9424099407886,0,4,0
50,146.6005960851393,2,1,1
64,235.65739403176957,1,5,0
42,41.34778614456452,1,2,1
23,350.4814170263025,2,2,0
20,32.42977861638387,1,5,0
47,453.9360565274196,0,2,1
11,460.8237993030432,0,2,1
56,316.02382798531363,1,5,0
32,312.5636622176867,0,5,0
17,490.009856945756,0,5,0
8,409.2304922298752,1,4,1
25,273.8153133872829,2,5,0
4,474.6392688883404,0,3,0
19,369.85420366429094,1,3,0
69,146.82450504625763,1,2,0
37,183.1807028411666,1,2,1
40,328.347828280783,1,4,1
57,457.31205885399004,0,4,0
33,341.3607397743268,0,5,0
49,485.2781960461826,0,1,0
58,415.0656267770392,1,4,0
3,248.1948674783354,3,5,1
25,107.43376474372323,0,3,0
25,379.9059793210848,0,3,0
33,26.336967327545953,1,2,0
62,94.1407420719017,1,2,0
69,480.00648703446205,1,3,0
21,252.12939271522833,0,5,0
45,377.967922289793,0,4,0
60,394.113410377009,2,4,0
63,360.32512420773804,1,3,0
32,143.07946529121926,0,4,0
20,310.31862033315997,2,4,0
7,437.27385035259,2,5,0
30,48.820961295675964,0,5,0
2,433.5183704116135,0,4,0
34,76.8126000018261,0,4,0
71,398.05164638798783,1,1,1
23,304.82924782871794,3,4,0
53,136.8688140891498,2,4,0
66,137.94643071662273,1,4,0
56,301.8029337430617,0,3,0
5,296.779283375574,1,4,0
53,100.43714614091526,1,4,0
50,286.9088301625023,1,5,0
13,330.4630226253294,2,2,0
21,250.9989778267602,2,4,0
28,356.59756274104274,0,4,0
51,431.09685201186505,0,3,0
67,360.10562152489314,3,5,0
38,242.5005046634523,0,4,0
49,92.8693929654983,1,4,1
32,132.07232686434355,0,4,0
20,222.38664469225446,1,5,0
70,485.88754474773486,1,4,0
40,145.6672980593045,0,5,0
48,155.13445586279224,3,4,0
42,226.5070012981997,1,2,1
11,383.6967676143237,1,4,0
6,27.172467119510042,0,2,1
15,299.0196732785138,0,1,0
10,85.48869121558731,0,4,0
63,61.8064858475791,2,3,0
27,483.8649841112303,2,4,0
26,257.8777564459945,1,4,0
3,171.66738933668947,1,5,0
54,86.8270548710779,1,5,0
14,455.99472811724786,0,3,0
52,127.44218194090885,4,4,0
8,95.57848347302556,0,4,0
20,104.75501667285118,1,3,0
66,384.3357344075715,2,5,0
37,291.1831833298949,1,3,0
39,48.86921478270503,1,4,0
22,366.08028915946363,0,2,0
51,28.48996278633221,0,4,0
49,84.62909214071476,0,3,0
63,226.3058532887757,1,4,0
55,110.14608986968342,1,3,0
48,318.76713561721965,0,4,0
20,379.755394891288,0,5,0
69,277.1485030573268,0,5,0
50,288.9229976527337,0,5,0
54,149.40223570738345,0,1,1
33,187.33867816824116,1,1,1
18,278.3225047291146,1,5,0
37,140.6873681467701,3,3,1
24,123.46628119744402,2,5,0
70,341.66857492974754,0,4,0
21,491.73614506824316,1,4,0
38,90.59149242020783,2,4,0
37,346.79479313434933,0,3,0
39,361.6515421059396,0,3,0
45,287.0747846878448,0,4,0
54,205.3846316280814,1,4,0
44,20.20466833007081,1,4,0
66,349.07428052368124,1,4,0
1,287.176504781249,1,3,0
44,373.4576315136012,0,3,0
20,438.6559322790093,0,3,0
18,396.25050711154194,0,5,0
43,429.5617553696142,0,4,0
67,321.97711184275784,1,3,0
69,461.7689801920469,0,3,0
45,345.1721047953751,0,4,0
15,486.56158980047917,1,2,1
67,150.66527210650628,1,3,0
63,433.1830156257571,1,1,0
10,416.2231054112442,0,4,0
19,252.9853844077248,1,3,0
22,376.3484712506047,1,2,1
15,293.4456973780574,2,4,0
36,155.80905995633015,1,5,0
7,86.28201840144689,0,5,0
30,349.37462541307565,0,4,0
11,126.43040419550958,1,2,0
5,129.8472830722015,0,5,0
6,261.1254958532794,0,2,1
5,392.90070099539935,2,4,0
44,260.3004131984302,0,5,0
50,71.98907038586165,1,4,0
6,264.21537866952787,0,4,0
60,126.79827969272205,1,3,0
69,74.19629206884849,1,4,0
28,259.2539866416713,1,1,0
37,90.35297413583059,2,4,0
4,454.4275296714839,3,4,0
29,108.74761931527755,1,4,0
43,308.65095374566187,3,3,0
39,219.54176241742954,0,5,0
2,242.51749996176437,2,4,1
56,114.18761935612,0,4,0
44,209.83695260036836,0,3,0
41,39.16211942423614,0,4,0
36,298.2963444118484,1,4,0
10,406.24436483464547,1,3,0
27,205.2314268196962,0,4,0
11,140.89839610754456,1,3,1
27,175.02616417134317,1,5,0
60,427.4086655701378,0,4,0
35,344.83865659875994,3,3,1
26,37.469585391056754,1,3,0
21,379.28037803956937,3,4,1
38,269.8467030937134,0,4,0
27,309.151468027275,1,4,0
27,440.42047478217245,2,2,0
18,100.02180436617536,2,4,0
38,44.33547323173556,3,4,0
62,168.9019427441285,1,4,0
26,311.0681647593507,1,5,0
38,90.46764923240609,0,1,1
5,241.02858581672814,0,5,0
70,343.34481748907996,2,2,1
47,343.48063730900185,3,4,0
22,119.05555852521316,3,2,1
21,370.4320855841777,1,4,0
27,356.05307838012067,1,2,1
39,228.51742301224073,3,4,1
22,198.22817029561986,0,4,0
61,113.68016893406063,2,5,0
25,232.42435263035435,2,4,0
10,475.83597379680407,1,4,0
34,333.87708426083634,4,3,1
6,280.98312867715185,1,5,0
10,133.590182452904,1,3,0
57,433.1337083374098,0,3,0
60,82.58468674131532,1,4,0
46,280.5565797994767,0,4,0
11,339.3868096733309,0,5,0
28,432.7953414140059,0,5,0
54,486.94524357392686,1,2,0
18,414.59473540976154,0,5,0
61,260.9291031170213,5,4,1
14,361.39937654480525,2,5,0
47,318.99250996482397,2,5,0
41,421.64600880587426,0,4,0
4,114.5494536117345,1,3,0
44,424.3967050859307,6,2,1
46,274.3709067415938,1,1,1
59,434.1913691701087,1,4,0
17,282.8008416669526,0,4,0
18,68.99213145434084,1,3,0
7,410.2833775496679,2,5,0
38,430.38254210085864,0,4,0
31,144.43034321748806,2,5,0
52,424.72772678533664,2,5,0
34,277.3592927876308,1,2,0
4,301.8309852763901,2,5,0
11,354.0354050436737,0,4,0
22,291.5629064244909,2,3,0
59,498.5311169046839,1,4,0
30,29.002321771774966,1,5,0
18,313.7601591749043,2,5,0
58,133.53732771433062,0,5,0
56,28.596633047468245,1,3,0
10,271.69382677290037,0,3,0
28,470.96375685360914,1,4,0
70,366.6425478007439,0,3,0
12,306.9127436234021,2,5,0
4,285.25170547084264,2,1,1
37,351.4680014511514,3,5,1
21,43.90308384930515,0,2,1
35,283.0636649009768,1,3,0
39,465.73728565948716,3,4,0
31,378.74159434200374,2,3,0
19,399.2444340099317,0,4,0
50,26.369024254818658,2,4,0
16,484.9599083187596,1,3,0
70,393.05700919642624,1,4,0
49,323.9822726668383,1,4,0
6,228.492451908085,1,4,0
52,464.39031639723737,0,3,0
29,434.47085291100313,1,5,0
7,488.90564548917354,1,5,0
65,239.32143785704275,1,4,0
66,152.2735002239256,0,3,0
65,366.9790652921555,1,4,0
13,256.0722240938067,1,5,0
50,269.8295034741808,0,2,0
2,119.4254890141446,2,3,0
48,261.67033525541206,1,3,0
12,380.32337318043875,0,5,0
57,72.61511054809296,0,3,0
29,492.2362715812629,0,5,0
52,149.8837927828645,0,1,1
1,177.48122540273903,2,5,1
22,50.463431535174706,3,4,0
58,458.89225715430587,4,3,0
15,116.0197191433491,1,4,0
20,119.30861547331169,2,4,0
26,483.29972469163744,1,3,0
35,139.04564131709853,2,4,0
28,411.9743663840079,0,5,0
64,207.50298420353408,1,4,0
11,444.83746275318595,0,2,1
34,495.4736338547643,1,5,0
7,284.40667533633,1,5,0
4,200.83931622747582,4,5,1
49,262.35491578791743,0,5,0
46,45.028762562940784,1,2,1
49,292.59186319115724,1,5,0
60,28.013787890699167,0,2,1
66,352.06589933584814,0,5,0
66,428.45143881840687,2,5,0
29,181.250389614749,0,5,0
2,353.2228819894114,2,2,1
25,129.9835507347646,1,3,0
5,148.08631713037232,3,4,1
2,21.21533281391951,2,3,0
37,22.085437532805976,0,4,0
41,467.8306248496582,1,4,0
16,246.41486355969164,2,5,0
10,81.5375752595915,0,4,0
11,20.42803612193758,0,3,0
46,161.13333753232138,0,4,0
11,59.405377926703515,0,3,0
58,360.3131658756014,1,4,0
18,302.63823046242,1,2,0
51,133.7037991777139,0,1,1
58,114.15566719418968,1,2,1
71,45.54700321786768,0,5,0
12,256.8981438369576,1,5,0
45,438.0319916205992,0,4,0
38,456.80545112582143,0,2,1
30,241.5931005034877,0,5,0
39,439.82669520688,0,4,0
64,274.890810175445,1,1,0
67,230.00068256142467,2,5,0
22,125.79092358158753,2,4,0
34,98.47321557911198,0,3,0
28,452.49057393709444,0,3,0
16,106.2638768525469,1,5,0
4,250.234571159224,1,5,0
59,465.5050668270118,1,4,0
44,98.35119130188855,1,4,0
10,138.52406171263505,1,4,0
47,105.48617489760632,1,5,0
32,338.29868361555805,1,2,1
24,174.92631202880693,0,5,1
9,373.5506694535361,2,3,0
56,269.525053395193,0,3,0
58,72.57407626734674,0,4,0
51,67.03644196497216,0,4,0
39,420.81540472650886,0,5,0
52,176.44598475924454,0,4,0
63,340.40542309332767,2,5,0
59,482.73394646889244,0,4,0
54,193.97215989937501,3,4,0
42,272.6134223576721,3,3,1
18,474.4028774698531,0,5,0
52,318.4783851426276,0,5,0
42,253.9319087656467,3,3,0
38,164.7655227764159,0,5,0
12,173.0704038113246,1,1,1
68,398.4983279082202,0,2,1
48,372.38963668720015,0,4,0
3,23.367488817922908,0,4,0
52,236.6273917711187,1,3,0
10,176.08800158525904,2,5,0
8,259.4844082572723,0,3,0
36,468.6626359700482,0,5,0
70,189.49982588611,3,5,1
61,475.0829987641469,1,4,0
61,304.1231671530857,0,5,0
63,392.86218733609803,0,2,1
69,371.6044423826732,0,3,0
10,69.18098981298985,0,5,1
39,254.4098382782672,0,5,0
31,164.90704692268395,0,2,1
18,138.34369444977705,1,3,0
68,474.58407328184086,0,4,0
6,84.32028349705448,1,3,0
64,471.8272140748184,1,3,0
29,326.25679534170865,0,4,0
55,68.91698967316371,0,5,0
38,292.24905669433906,1,4,0
33,274.01834046556866,1,5,0
71,469.2966674000382,0,4,0
52,298.63599156106585,2,3,0
36,67.22337415201383,0,3,0
38,448.2092453481863,1,4,0
68,145.43320900804264,3,4,0
54,140.1361039315337,1,4,0
34,129.82710995697852,3,5,1
57,97.01449066105843,0,4,0
35,116.05320038986926,0,1,1
31,137.27246794994747,0,4,0
44,165.20811646132648,1,4,0
64,211.72545929537986,1,4,0
61,97.12777516556757,0,1,1
34,489.9182941658231,0,2,1
58,331.5379937896492,1,3,0
62,25.133929590362847,0,2,1
29,50.68655063155275,1,4,0
4,327.52162232799594,0,5,0
33,399.39636891809755,0,5,0
5,455.7386053780978,2,5,0
22,24.336695560948787,0,3,0
39,158.65036106843834,1,2,1
39,212.51600184386643,0,4,0
68,36.533131372095546,1,4,0
45,52.00451334923328,3,5,1
65,280.878146160391,0,4,0
1,391.13199514187295,1,4,0
17,288.1428533905629,0,4,0
19,342.13689441255434,3,5,0
22,358.36514603290726,2,5,0
71,220.50178901362136,1,4,0
24,357.8838787239448,1,4,0
60,451.36327532005083,0,3,0
53,354.0883161395874,3,4,0
17,88.69976904638987,0,4,0
14,31.556374118543857,2,3,0
37,156.75887857688218,0,4,0
44,68.76860266479702,0,4,0
48,31.41613969407457,0,4,0
66,192.2657643751123,0,4,0
43,270.1905199964807,2,5,0
54,312.6581691632426,1,5,0
57,457.5984832754548,1,4,0
22,487.4730596991613,1,3,0
44,165.80849534569896,0,4,0
33,43.40629790518123,2,3,0
44,447.00151765552675,1,4,0
69,229.63791767976946,0,4,0
48,311.45573979169444,0,3,0
20,191.16423769232634,1,2,1
52,462.8020212058605,3,5,0
28,341.3639613216287,2,3,0
32,413.4685981172628,0,2,1
17,165.73790626930517,1,5,0
68,397.00767618483553,0,4,0
26,487.11999035828836,0,4,0
3,452.8688925218817,4,3,1
21,188.88805435381494,0,5,0
6,164.82252244717876,1,3,0
36,394.6201553455912,2,5,0
30,348.83510785233364,2,5,0
59,52.1617828943249,2,2,1
30,162.3086500080821,0,4,0
70,299.91415558708127,1,4,0
55,115.09013012163473,0,3,0
26,307.9687692690396,0,5,0
34,233.959377237188,0,4,0
29,35.16347245226193,2,4,0
65,406.50019212425343,2,4,0
38,320.96430383170497,2,4,0
41,404.70335896140693,2,5,0
16,253.11313237235424,0,5,0
2,130.50084785089808,0,2,1
54,49.178500390621366,1,3,0
11,349.25447019445267,0,3,0
69,59.31305457900022,0,3,0
22,180.92191113352283,1,4,0
13,320.1881065518619,2,5,0
16,54.20216383615171,0,4,0
24,454.7935493882659,1,4,0
49,74.43678509851394,1,5,0
50,27.91841085928432,1,3,0
30,150.23154573027827,0,1,0
16,386.23636690159697,3,5,1
10,402.68485013626,1,4,0
34,117.41205573107416,0,5,0
62,477.39380378764184,3,3,0
53,135.09590864784536,3,1,1
18,70.33950938791818,0,4,0
39,442.5871675864558,0,2,1
63,176.87692098018434,3,3,0
47,102.17666828114696,0,2,0
47,399.4298541929339,0,4,0
68,311.7141925828599,2,5,0
39,430.6741490584046,0,2,0
22,249.61161517437029,0,1,1
43,276.2189622303195,1,4,0
68,172.82898646923908,3,4,0
4,401.1495859922293,3,3,1
7,100.42328402135253,1,4,0
53,404.4066455293029,1,4,0
33,441.50203123521936,1,5,0
7,32.64825662365341,1,4,1
40,64.20037722252685,2,5,0
70,252.91217915427416,2,3,0
37,490.4655315585193,0,3,1
14,22.66080673644522,0,5,0
54,456.35771745880857,1,3,0
33,392.55219381007646,1,5,0
71,132.31450540410748,2,4,0
49,317.4858861678925,1,4,0
71,352.5426717477797,0,4,0
27,437.5315471432925,2,2,1
56,102.87306270635953,2,4,0
67,453.9208642376293,1,4,0
64,493.94761890080804,0,4,0
65,370.8610716132311,1,5,0
37,187.10837544731294,0,4,0
21,53.450721456629324,2,4,0
19,164.97789583539327,1,4,0
24,474.4938978697243,2,4,0
37,43.243554053111325,0,3,0
67,471.4404279037093,0,4,0
54,127.47868577169595,2,4,0
54,174.9821197319786,1,5,0
30,221.31634685830014,0,4,0
4,245.40895990480516,1,3,0
38,122.7217000001196,0,5,0
59,53.86879187849544,0,3,0
37,161.5339143012957,1,4,0
30,179.99600660247503,2,3,0
5,450.2362982765272,0,4,0
60,404.28845692701634,1,5,0
48,181.66204767875587,1,2,0
44,453.74995105057536,0,4,0
27,343.17344851827943,1,1,1
1,34.26035851747854,0,3,0
23,317.24524756704625,0,5,0
36,184.33076169150127,0,4,0
29,295.25550690649703,0,4,0
15,219.26583297999275,2,4,0
49,108.42550289504001,0,3,0
54,169.72889396584128,0,3,0
5,236.39596709551537,3,1,1
23,80.63261954426936,0,4,0
1,322.456703567831,1,2,1
62,387.96893536191465,3,4,0
2,495.65079597476296,2,4,0
7,412.3091075750715,1,5,0
48,86.54716983999697,2,5,0
67,355.9305142129112,1,4,0
54,23.970621886991132,0,2,1
37,173.64021895951225,1,4,0
40,449.393391890924,2,3,0
17,95.63789065916497,2,2,0
3,309.81626319075235,0,4,0
18,316.2059246186619,0,4,0
33,68.85273583011319,0,3,0
8,304.4509319181496,2,4,0
36,426.3141963234654,1,4,0
26,352.3305988305879,1,5,0
45,135.88946913374446,3,5,0
9,349.80069191899815,1,4,0
39,47.15523205403714,2,2,1
50,449.7446997189141,0,4,0
14,145.14466993672153,0,2,0
42,163.56128413330686,1,1,1
46,105.854066322446,1,1,1
46,467.9954443895845,1,2,1
44,182.64592276605396,0,3,0
5,395.01874138453553,0,1,1
23,205.64013047931627,0,3,0
66,331.1589900573795,0,2,1
50,118.04640933363132,0,5,0
20,199.24371237949984,1,1,1
35,408.15826772518744,2,4,0
2,99.0732704058025,1,4,0
23,494.59714208090116,0,5,0
3,86.0094039250152,0,2,1
37,125.14777742049964,2,3,0
38,59.97718005912766,0,5,0
54,215.0738360340492,2,4,0
51,434.66601511993997,0,5,0
25,131.49427706769876,0,3,0
68,87.52043127536564,1,4,0
8,52.62429647009277,3,3,0
17,498.4705450678871,0,5,0
1,63.00932522452959,0,4,0
60,66.45114089071215,1,2,1
17,195.24497598245796,0,2,1
