product_id,sku_name,categoria,costo_unitario,precio_lista
69f6fffa,PAN-Aquamarine-182,Panadería,29.18,42.0
c6bc0540,,Calzado,41.57,71.55
15e7e9bb,DEC-FireBrick-115,Decoración,40.69,55.88
77375794,FER-Violet-132,Ferretería,21.61,42.05
d4fbb4b4,ACC-Gold-991,Accesorios Móviles,29.41,38.92
98e93505,,Lácteos,62.88,115.93
f8df011f,ROP-SkyBlue-859,Ropa Hombre,20.51,31.92
dd7cc03f,ALI-LightBlue-373,Alimentos,30.59,60.48
ccdbe678,TEL-Gold-755,Televisión y Audio,16.03,24.96
039f0f8c,MUE-GhostWhite-704,Muebles,34.9,46.19
70c53a24,ROP-Yellow-622,Ropa Niño,17.47,23.52
1683fbb8,PAP-PeachPuff-578,Papelería,55.04,99.27
e887dd92,SAL-Navy-998,Salud,22.27,32.3
17731106,SAL-LightSeaGreen-117,Salud,14.4,21.48
272eface,JUG-DarkMagenta-532,Juguetes,7.61,10.82
aa6b930a,LEN-PaleGreen-216,Lencería,20.08,27.91
11bc15e8,FAR-DimGray-944,Farmacia,15.61,29.89
f70e1be7,DEC-Olive-675,Decoración,19.85,33.67
a3ea7013,ALI-DimGray-674,Alimentos,10.54,16.99
0ce9c6d9,MOD-Gold-443,Moda,9.06,15.32
25cb8148,BIS-LimeGreen-637,Bisutería,47.14,66.08
a4e20434,LIM-FloralWhite-942,Limpieza,13.71,23.17
e9654ef1,INF-Linen-214,Informática,24.04,41.68
7cb824c4,MAS-PaleTurquoise-337,Mascotas,29.43,48.93
7034eb4c,,Pescados,33.07,53.13
35561f9e,DES-LightPink-298,Despensa,11.53,20.07
9e37d612,CUI-LightSalmon-792,Cuidado del Bebé,13.39,19.35
45ac1650,ALI-MediumAquaMarine-629,Alimentos,34.76,68.28
4c19dd50,JAR-DarkGreen-969,Jardín,19.55,27.37
a52c8591,JUG-NavajoWhite-461,Juguetes,38.62,71.95
89376c49,JAR-RosyBrown-125,Jardín,94.21,123.14
e8c591a5,DES-IndianRed-225,Despensa,19.01,36.71
,BIS-MidnightBlue-235,Bisutería,29.52,55.29
4124fb9e,MOD-GhostWhite-972,Moda,32.4,58.53
245c8cee,ILU-AntiqueWhite-832,Iluminación,17.11,25.51
9a961a6c,LÁC-MediumAquaMarine-838,Lácteos,19.68,27.18
a70748c4,ROP-MediumTurquoise-506,Ropa Niño,17.96,32.66
22348a4d,ALI-Bisque-210,Alimentos,12.06,17.08
901513ab,AUT-PeachPuff-684,Automotriz,27.56,45.7
67b94282,LIM-DarkKhaki-254,Limpieza,34.8,47.72
32b1fd22,PAN-LightGray-339,Panadería,7.19,12.94
e20c7823,ILU-Wheat-630,Iluminación,64.71,101.46
d52be8ce,FER-MidnightBlue-468,Ferretería,30.47,49.71
f4085d7d,INF-Gainsboro-288,Informática,45.33,86.13
cf9c8736,ROP-MediumSlateBlue-104,Ropa Niño,32.64,43.82
b2a7245a,FRU-LightSteelBlue-492,,16.64,33.0
cae6a294,MOD-LightGoldenRodYellow-789,Moda,12.92,21.1
c45ad0fc,MAS-LightSteelBlue-626,Mascotas,3.29,4.49
8c080b0e,ROP-LightSalmon-814,Ropa Hombre,7.25,9.81
1deb1d4b,FER-Peru-805,Ferretería,9.89,19.55
0913a935,CAR-Indigo-185,Carnes,45.05,87.17
eba96600,FRU-GhostWhite-781,Frutas y Verduras,,11.94
0a72c5e1,BIS-DarkRed-952,Bisutería,25.92,36.03
0de21f34,ROP-Aquamarine-527,Ropa Mujer,17.15,28.8
382abb9f,ILU-MintCream-318,Iluminación,14.48,26.37
016997ed,PAP-MediumPurple-475,Papelería,11.66,21.92
31178571,JUG-Peru-850,Juguetes,18.51,34.9
662754c5,ACC-Plum-201,Accesorios Móviles,35.17,69.31
6c9b07f3,CON-NavajoWhite-350,Congelados,21.33,28.47
e433f413,CUI-PapayaWhip-248,Cuidado del Bebé,21.28,36.83
ca3a613d,LIM-DarkViolet-594,Limpieza,18.37,25.12
7995d966,CAM-Tan-474,Camping,38.98,70.01
2f40ea32,PEQ-LightSkyBlue-779,Pequeños Electrodomésticos,18.85,30.78
c27d9f98,FER-Blue-349,Ferretería,22.34,33.54
a0e03f8b,ROP-HotPink-706,Ropa Hombre,59.85,95.89
d69da7f8,FRU-PowderBlue-617,Frutas y Verduras,18.59,29.54
,FRU-Cornsilk-969,Frutas y Verduras,18.88,31.2
,ACC-LightBlue-330,Accesorios Móviles,21.35,37.25
87007bcd,BEB-DimGray-701,Bebidas,19.62,28.25
17fd25cb,FAR-DarkOliveGreen-482,Farmacia,8.93,14.45
88d97e22,BEB-Sienna-891,Bebidas,18.99,31.42
5fa40b29,AUT-Magenta-350,Automotriz,12.07,19.68
8300c8e2,FRU-Orchid-818,Frutas y Verduras,45.25,71.94
3dccba06,LEN-LightPink-961,Lencería,23.81,44.83
304b3116,REL-PeachPuff-628,Relojería,9.32,15.67
2b20369f,MAS-LightCyan-247,Mascotas,36.66,72.01
7f7a4dca,CON-Cornsilk-330,Congelados,12.06,17.23
0116075f,DEP-MidnightBlue-962,Deportes,50.68,65.96
c5d39106,SAL-LightGoldeRodYellow-173,Salud,7.27,9.83
402d7035,PES-LightSlateGray-379,Pescados,24.53,46.89
0c0d7ea0,ALI-Cornsilk-880,Alimentos,19.9,30.24
5b990fb1,,Congelados,41.45,80.9
f02aa0e6,BEL-DeepPink-682,Belleza,13.14,22.08
50f62a6d,PES-DarkCyan-479,Pescados,41.82,71.45
4bf16a84,LÁC-PowderBlue-223,Lácteos,20.49,36.77
070e9207,REL-DarkMagenta-964,Relojería,22.06,40.76
45aa1927,CAL-MediumSlateBlue-985,Calzado,11.62,17.03
4b927076,JUG-DarkBlue-250,Juguetes,10.41,19.27
a1ab58fa,FAR-Fuchsia-794,Farmacia,10.8,18.88
0b0536bc,TEL-LemonChiffon-189,Televisión y Audio,14.74,25.74
636bab0c,FER-Salmon-990,Ferretería,15.54,30.9
5b972d0d,FRU-LightSeaGreen-692,Frutas y Verduras,26.43,39.04
bf29bcb5,BIS-DarkSlateGray-926,Bisutería,22.84,35.88
1071615d,VIA-DodgerBlue-955,Viaje,28.64,46.19
8fa7734d,INF-PapayaWhip-873,Informática,20.83,40.78
0ec60f43,JAR-LawnGreen-216,Jardín,22.29,42.74
e7fa6c37,HIG-SlateGray-864,Higiene Personal,10.85,20.23
14c98905,BIS-Orange-156,Bisutería,16.35,31.09
71de7684,ILU-DarkSeaGreen-187,Iluminación,44.42,76.39
d702154e,MAS-Teal-863,Mascotas,18.46,26.18
64b2bfaa,SAL-DarkOliveGreen-712,Salud,20.77,28.36
0bad33ae,AUT-GoldenRod-855,Automotriz,13.2,19.42
a81680d7,PAN-SandyBrown-485,Panadería,9.34,15.35
9c626c64,ALI-Aqua-224,Alimentos,43.32,84.71
bf673c54,FER-Chocolate-877,Ferretería,30.54,51.42
d500353e,LEN-Gray-124,Lencería,9.69,19.25
0cdf2125,HIG-Teal-293,Higiene Personal,14.4,20.71
504fe0af,JUG-Tomato-549,Juguetes,10.73,15.9
eb0440da,JAR-Violet-535,Jardín,22.88,38.89
5d68945a,BIS-NavajoWhite-638,Bisutería,25.54,36.61
ad33e765,BEB-Blue-425,Bebidas,39.12,65.34
9aa76182,ILU-SeaShell-685,Iluminación,34.14,57.92
c2e5ed4d,DEP-DeepPink-121,Deportes,10.52,18.33
627c6793,LÁC-DarkMagenta-476,Lácteos,11.49,17.46
1a68fcd8,MOD-Indigo-892,Moda,16.94,31.29
8c524bdd,CON-Fuchsia-872,Congelados,22.73,40.47
adfcc01a,ROP-Red-409,Ropa Niño,10.95,15.48
b730ae93,ACC-PaleGreen-824,Accesorios Móviles,6.41,9.56
57755626,ROP-PaleGreen-801,Ropa Mujer,31.14,40.79
21f85589,ELE-FireBrick-487,Electrónica,17.9,27.92
4f3e3aff,LEN-Aqua-395,Lencería,8.95,17.55
6909267e,LIM-OrangeRed-855,Limpieza,27.73,38.74
6ecaff86,FRU-SandyBrown-805,Frutas y Verduras,13.71,24.9
b07274c6,ROP-DarkGreen-979,Ropa Niño,10.62,16.53
84627093,BEB-DarkSlateGray-767,Bebidas,27.58,51.05
f6753481,FAR-Azure-280,Farmacia,53.95,71.36
7de8010f,HOG-DarkOrange-538,Hogar,32.9,51.79
0a8ad65f,CAL-MediumAquaMarine-539,Calzado,20.5,33.06
,ALI-MintCream-868,Alimentos,36.03,63.34
c6c7d783,ACC-BurlyWood-986,Accesorios Móviles,15.37,30.31
8e94b826,FER-Teal-206,Ferretería,45.21,77.98
1fa6e2d3,DEP-DarkRed-966,Deportes,26.37,51.16
7d4e5834,,Congelados,16.68,26.97
5a30edea,JAR-DodgerBlue-497,Jardín,25.51,44.5
3a587b79,HIG-Khaki-764,Higiene Personal,26.32,45.47
f07472fb,HOG-Ivory-275,,28.15,53.52
363ba727,JUG-Black-361,Juguetes,39.04,67.92
25fcb263,JAR-PaleTurquoise-131,Jardín,18.11,31.64
9b339f48,BEB-Blue-779,Bebidas,19.6,36.12
e49da89a,VIA-Chocolate-666,Viaje,15.68,26.67
99505865,CAL-MediumVioletRed-371,Calzado,28.35,42.01
e4f91c8e,MOD-PeachPuff-465,Moda,30.07,58.97
7996c8b5,FAR-Orange-137,Farmacia,8.34,15.31
78fa0ec7,SAL-LightPink-497,Salud,76.64,107.6
3b552d86,BEL-SeaShell-839,Belleza,3.9,6.96
484207e1,JUG-Snow-820,Juguetes,11.95,21.19
de1fa1bb,DES-Azure-476,Despensa,20.85,38.23
2bdaf682,HIG-DarkSeaGreen-697,Higiene Personal,10.81,15.19
3301d999,LIM-Pink-839,Limpieza,30.73,41.71
75a23fa5,PES-Purple-325,Pescados,24.47,45.01
1166cf97,FER-White-235,Ferretería,23.6,36.42
d31f8e69,,Carnes,,37.59
a9ec01c6,VIA-DarkGoldenRod-460,Viaje,16.94,30.34
c4437284,FER-DarkGray-611,Ferretería,28.98,41.14
0697f43c,FER-Purple-362,Ferretería,18.81,33.94
F9DD522B,LEN-SkyBlue-913,Lencería,17.61,26.2
62b50f33,JUG-PeachPuff-889,Juguetes,14.8,19.38
bee9e9e4,HIG-Beige-403,Higiene Personal,32.8,47.5
e19645f5,LÁC-Cyan-335,Lácteos,10.8,20.65
d6e12130,REL-AliceBlue-175,Relojería,12.74,17.86
4788c4b3,ROP-BurlyWood-419,Ropa Mujer,16.03,29.2
e2a27742,CAR-Thistle-395,Carnes,17.51,27.74
f657a51c,ALI-Snow-605,Alimentos,25.29,36.57
14cae6c3,CAL-OldLace-661,Calzado,12.44,20.39
c78a18b1,VIA-Moccasin-639,Viaje,8.53,11.55
17591c50,FRU-Maroon-990,Frutas y Verduras,14.61,22.86
ef71a47a,CAL-DarkSalmon-247,Calzado,7.62,11.05
6c19a7b3,REL-CadetBlue-617,Relojería,38.15,66.83
a9c654fc,ACC-LavenderBlush-956,Accesorios Móviles,6.49,12.13
115458b5,BEB-LavenderBlush-147,Bebidas,17.91,32.81
1eae804c,JAR-NavajoWhite-173,Jardín,21.86,31.85
7bbcd374,TEL-Bisque-552,Televisión y Audio,9.05,16.78
e2065057,CAM-DarkOrchid-943,Camping,18.36,24.66
b174b47f,SAL-SaddleBrown-156,Salud,7.32,10.74
a46cbafd,REL-Chocolate-540,Relojería,31.14,59.61
be3d4c92,JAR-SeaGreen-505,Jardín,27.26,53.51
ed444220,ROP-Orange-692,Ropa Niño,51.59,91.05
fc5c3cfd,REL-DarkSalmon-694,Relojería,6.93,13.28
91e9ab1f,PAN-PowderBlue-846,Panadería,17.2,34.08
b0510e20,PAP-MidnightBlue-562,Papelería,13.87,18.28
56d29bf7,ACC-MintCream-984,,30.61,42.03
fd8f4a9a,PAP-Ivory-426,Papelería,16.44,27.02
85309732,SAL-CornflowerBlue-546,Salud,19.22,28.45
99188cbe,HIG-DodgerBlue-388,Higiene Personal,31.83,60.78
52801582,ROP-MediumSpringGreen-686,Ropa Mujer,33.54,65.07
a6352ca3,AUT-Blue-339,Automotriz,31.65,43.03
57851720,MOD-Lime-456,Moda,18.93,33.72
a60a2ed1,ACC-Green-879,Accesorios Móviles,31.03,56.96
744b964f,BIS-LightBlue-322,Bisutería,14.29,24.38
d68eae55,CON-RoyalBlue-267,Congelados,28.17,45.55
8b6a34bf,ROP-LightGoldenRodYellow-164,Ropa Mujer,30.07,49.99
2901e4dd,JAR-Coral-851,Jardín,15.3,21.75
3b796308,ILU-Gold-444,Iluminación,48.21,89.25
6524eb5a,BEL-DarkOrange-227,Belleza,58.4,87.43
1d0b3a7f,PAP-LightGray-645,Papelería,23.56,37.57
6d70eecc,MOD-LightSlateGray-452,Moda,20.67,36.41
0530ab80,BIS-Beige-950,Bisutería,20.83,32.98
53b79793,ALI-PaleVioletRed-675,Alimentos,40.67,75.45
98819f15,ELE-LightPink-668,Electrónica,12.57,19.64
9bf9fa25,SAL-DarkCyan-702,Salud,58.8,105.52
33cc3222,DEP-PaleVioletRed-789,Deportes,60.03,94.15
ac4d4e68,DES-Moccasin-930,Despensa,25.71,38.18
c14cbd47,LÁC-Gold-925,Lácteos,17.44,30.41
9ebb9d3b,PES-MidnightBlue-230,Pescados,64.42,110.03
2dfd67c0,ELE-LightGray-728,Electrónica,42.28,73.15
6cf6a57f,BIS-Beige-138,Bisutería,9.56,12.68
b74ca83c,JUG-Gainsboro-926,Juguetes,61.04,
cedf395a,JUG-LIMEGREEN-272,Juguetes,28.59,52.65
b43d0c9d,BIS-MediumSeaGreen-326,Bisutería,24.09,47.03
3326ec1e,BEL-Lavender-547,Belleza,18.42,27.58
745a096d,DEP-AliceBlue-225,Deportes,13.39,18.48
1980c0a3,BEL-Plum-668,Belleza,18.44,31.76
cc1ab780,TEL-DarkBlue-402,Televisión y Audio,24.04,31.67
84f02679,JAR-Chocolate-304,Jardín,30.75,58.59
c9c5f674,JAR-Gray-179,Jardín,98.41,147.62
ccc5b697,ALI-Wheat-922,Alimentos,16.99,
e38e3d1e,LÁC-Navy-835,Lácteos,17.33,
a6e5298e,HIG-NavajoWhite-864,Higiene Personal,18.3,33.07
f934517e,HIG-LightSeaGreen-934,Higiene Personal,20.74,40.27
9d9f2eda,DEP-OliveDrab-148,Deportes,19.45,26.3
cf9ea2f8,DES-LightGray-344,Despensa,11.75,22.52
9b591244,PAP-Orchid-347,Papelería,29.54,50.25
68b8ea37, DEC-LightGoldenRodYellow-546 ,Decoración,20.53,36.71
d825c820,ILU-MediumPurple-953,Iluminación,8.89,11.76
61d34857,CAR-OldLace-639,Carnes,15.78,21.67
af0ebcf1,INF-GhostWhite-139,Informática,15.9,29.9
b206ca0e,INF-Teal-581,Informática,21.89,36.33
7a789cf2,ROP-MidnightBlue-842,Ropa Niño,12.19,21.8
16cf1180,FRU-LightCoral-516,Frutas y Verduras,28.32,44.55
43fbbcdd,INF-Fuchsia-578,Informática,6.86,13.67
5bdcf926,REL-GreenYellow-432,Relojería,60.22,119.88
409f5fe2,CAR-DarkGreen-733,Carnes,29.78,51.73
51f920d3,MUE-OrangeRed-536,Muebles,18.97,34.1
9a049030,BEB-PaleGoldenRod-174,Bebidas,19.84,33.65
53dfc8f0,FAR-Maroon-542,Farmacia,18.24,36.29
7c7a9c75,DEC-MediumSpringGreen-578,Decoración,16.33,29.44
d88c7f4a,PAP-Chartreuse-205,Papelería,23.26,32.0
591d002a,VIA-DarkOrange-960,Viaje,32.88,47.54
d730ce24,ELE-MediumVioletRed-891,Electrónica,5.62,10.11
864041ed,MAS-Sienna-374,Mascotas,14.17,27.15
8d76ae34,PAP-Plum-978,Papelería,23.95,42.28
3de617b9,HIG-ForestGreen-881,Higiene Personal,136.58,249.66
9882af40,CAL-Aqua-267,Calzado,20.1,26.85
ec45460f,HOG-LightCoral-867,Hogar,16.79,28.66
6b996d31,LEN-DarkGreen-941,Lencería,14.65,25.01
6d0eda44,ACC-SeaGreen-133,Accesorios Móviles,25.83,50.31
d2f25ca3,PES-Sienna-828,Pescados,29.0,55.97
2365c20f,CAL-LemonChiffon-180,Calzado,15.63,29.16
40cb793b,PAN-PaleVioletRed-646,Panadería,13.78,24.95
2440cadf,HIG-FloralWhite-200,Higiene Personal,14.67,22.09
c0f077e2,CAR-Linen-943,Carnes,16.73,28.02
e1d53b4f,LIM-AntiqueWhite-852,Limpieza,29.6,52.14
a126dd42,BIS-PaleGoldenRod-281,Bisutería,6.4,11.36
107ca8fe,CUI-BlanchedAlmond-740,Cuidado del Bebé,15.34,24.2
7f2dadc7,MAS-Magenta-877,Mascotas,51.43,83.65
8e76dedf,ELE-SlateBlue-998,Electrónica,17.24,32.64
ee76b193,CON-RosyBrown-885,Congelados,,33.03
f27f51ad,AUT-Pink-225,Automotriz,11.36,16.62
a2751ba7,DES-SeaShell-742,Despensa,33.01,46.56
,REL-Cyan-106,Relojería,19.73,38.37
a5e83443,BIS-OldLace-594,Bisutería,4.89,8.94
1b802eae,TEL-Black-500,Televisión y Audio,32.43,56.52
816dac1e,ELE-Orange-799,,15.06,20.75
3b4b863d,CAM-MidnightBlue-609,Camping,17.84,26.75
91bbe9f5,DEC-MediumAquaMarine-252,Decoración,8.3,15.93
04ace5eb,CON-BlueViolet-164,Congelados,43.05,77.65
ebd9984c,MOD-Navy-594,Moda,8.28,14.94
0a764ff6,LÁC-Teal-872,Lácteos,53.81,78.98
53ed3146,JUG-PaleVioletRed-266,Juguetes,26.41,48.48
dc3f786f,TEL-Beige-393,Televisión y Audio,9.17,14.33
212bd21b,ELE-FloralWhite-963,Electrónica,14.32,26.78
4c1b2fc2,ILU-LightGray-199,Iluminación,44.34,74.87
c9eae930,PES-Tan-107,Pescados,16.37,31.25
a59f4d0c,ROP-Chartreuse-490,Ropa Mujer,14.36,19.37
7cf4408c,ROP-LightGray-391,Ropa Mujer,17.45,31.23
fa942929,CON-LightGoldenRodYellow-776,Congelados,27.0,44.97
590e0e34,JAR-Aquamarine-898,Jardín,76.57,
2585ab68,BIS-DarkSlateGray-394,Bisutería,25.41,44.12
8f87b0d2,ELE-Lime-387,Electrónica,10.97,15.4
f587ba76,HOG-OrangeRed-337,Hogar,29.61,45.07
56ccec78,LIM-Purple-525,Limpieza,12.81,21.86
4f8129c9,VIA-GreenYellow-509s,Viaje,33.87,59.75
23ff30eb,FAR-Magenta-605,Farmacia,27.49,48.85
c22773da,AUT-Indigo-673,Automotriz,8.8,15.57
276f199e,ACC-DeepSkyBlue-577,Accesorios Móviles,10.19,16.61
6db6f703,MOD-SlateBlue-244,Moda,16.05,22.47
c9c5cce3,ROP-DarkMagenta-578,Ropa Mujer,33.07,57.31
5b088392,ROP-ForestGreen-494,,23.7,46.99
4e8d1604,BEB-PaleGoldenRod-166,Bebidas,17.55,28.21
71947187,FAR-RoyalBlue-468,Farmacia,23.03,41.23
e45ef1a3,,Lácteos,11.48,18.87
39d0a2ff,ROP-DodgerBlue-787,Ropa Mujer,14.41,22.52
b6fc41b6,CON-MediumOrchid-568,Congelados,19.5,33.17
4a61846a,REL-LightGray-790,Relojería,8.62,15.49
f6f2f815,,Televisión y Audio,23.61,31.46
e95f8eca,HOG-Green-595,Hogar,20.69,32.3
d394821f,DES-YellowGreen-329,Despensa,18.08,29.95
40dadb97,ACC-MediumSeaGreen-271,Accesorios Móviles,12.43,18.69
91e77b97,FER-BurlyWood-276,Ferretería,13.39,25.83
2ab9eb14,FAR-LightCoral-267,Farmacia,41.03,60.82
d1647f93,CAR-CornflowerBlue-849,Carnes,42.67,76.39
a34d38e0,ACC-HoneyDew-522,Accesorios Móviles,22.78,38.64
fb0999b7,FER-Sienna-921,Ferretería,14.03,22.98
6717d74b,PEQ-HotPink-651,Pequeños Electrodomésticos,51.67,71.02
cd7c2a21,ELE-Navy-156,Electrónica,25.84,43.37
b8d2400f,LÁC-Thistle-253,Lácteos,,17.22
76b7cba4,ROP-Purple-138,Ropa Niño,18.95,29.28
9635ea61,BEB-Azure-155,Bebidas,21.67,34.56
8f0a2fc6,FRU-RosyBrown-871,Frutas y Verduras,7.4,11.24
8aec547e,LÁC-Lavender-695,Lácteos,9.1,16.95
ed5f1f29,DEC-IndianRed-441,Decoración,19.46,30.34
e7b4ac4e,PAN-LightBlue-362,Panadería,15.31,25.22
1414850e,CAR-DarkGreen-642,Carnes,15.7,25.58
0716f03e,CAR-PaleGoldenRod-418,Carnes,,36.05
700c6ecb,ROP-IndianRed-928,Ropa Hombre,29.03,38.32
3c244ac4,HIG-LightYellow-683,,17.36,34.31
d3d7a814,LÁC-HotPink-683,Lácteos,12.11,
7151ea0c,CAM-Tan-433,Camping,9.55,13.48
594c26a5,LEN-Aqua-367,Lencería,9.15,12.13
13a27654,TEL-LightCyan-285,Televisión y Audio,43.33,80.57
649d770f,LEN-DarkGray-966,Lencería,24.72,35.17
1861c209,BIS-Lime-844,Bisutería,48.03,94.12
a8c28f14,DEP-Ivory-848,Deportes,24.76,
924b5036,ROP-White-203,Ropa Hombre,18.53,30.6
9c8ddc20,JAR-SaddleBrown-147,Jardín,17.77,29.88
6781bb93,AUT-LightYellow-889,Automotriz,36.26,49.95
b46ec76f,FER-MediumPurple-307,Ferretería,10.5,18.4
00734301,BIS-Red-631,Bisutería,14.6,23.05
ea73ce13,CUI-SeaShell-561,Cuidado del Bebé,11.81,18.87
9d865a93,DEC-Purple-938,Decoración,17.71,23.76
d1fd9b4c,BIS-Aqua-470,Bisutería,12.83,19.48
b5f8adb1,PAN-PaleGoldenRod-574,Panadería,22.03,34.36
d372dd94,CAL-Yellow-759,Calzado,49.09,78.53
11c236b1,FER-Gold-366,Ferretería,9.02,14.08
dce8507a,BEB-Plum-438,,10.32,15.69
69a5bbe4,PAP-DodgerBlue-695,Papelería,8.58,14.59
ed5fc8bd,HOG-Teal-894,Hogar,8.32,12.18
6160df12,INF-Fuchsia-425,Informática,9.53,14.5
7609cbf1,ACC-RoyalBlue-399,Accesorios Móviles,7.21,11.98
bfb50ed7,LEN-SpringGreen-900,Lencería,19.4,35.51
7e5937fb,LEN-Gold-155,Lencería,29.41,54.82
cb6085f4,CAR-CornflowerBlue-951,Carnes,18.93,33.29
e35e57d1,BEB-Navy-138,Bebidas,39.43,76.56
68d73841,INF-Yellow-286,Informática,47.85,83.38
732bbb4e,MAS-DarkSalmon-751,Mascotas,40.06,73.71
083fa909,FRU-OldLace-559,Frutas y Verduras,40.64,56.58
7c2ff452,DEP-MediumOrchid-815,Deportes,12.23,20.18
af1c72cf,ILU-DarkBlue-241,Iluminación,59.95,90.97
2f46eeda,SAL-DarkViolet-241,Salud,34.43,47.27
6062e47e,ELE-Azure-459,Electrónica,32.66,54.35
01185fd1,ELE-LightSkyBlue-305,Electrónica,11.61,18.76
75bdad9c,JUG-WhiteSmoke-635,Juguetes,5.31,8.14
e5466274,SAL-DarkTurquoise-306,Salud,20.63,33.14
487b15cd,CAL-Ivory-332,Calzado,11.09,17.53
4eb4e0f4,FRU-OrangeRed-756,Frutas y Verduras,,99.89
e01c10b7,ROP-Orange-531,Ropa Hombre,30.38,56.33
5c034059,CUI-SandyBrown-341,Cuidado del Bebé,21.7,40.37
cb826dd0,LÁC-Turquoise-706,Lácteos,52.79,87.54
d8e273b5,FER-Aquamarine-615,Ferretería,15.38,26.55
2d6fb695,MUE-PaleGreen-207,Muebles,39.91,64.14
3CC91D8D,SAL-Salmon-207,Salud,23.57,40.86
d8d30d0a,MOD-SlateGray-946,Moda,17.36,32.27
d77aa44c,FER-LawnGreen-309,Ferretería,18.96,33.68
49cf04ef,VIA-BlueViolet-617,Viaje,11.49,19.95
1b3e8c1f,ALI-LightGray-478,Alimentos,11.64,18.17
,BEB-Azure-834,Bebidas,20.89,36.18
1509b896,ROP-DarkTurquoise-457,,22.42,38.09
3b4511f8,LIM-MistyRose-427,Limpieza,24.81,39.4
c170394a,LÁC-DarkSlateGray-313,Lácteos,9.4,12.49
dc417eb1,BEB-Olive-569,,12.25,17.07
80bec06d,DES-Blue-393,Despensa,34.25,55.44
78795770,DES-LightGreen-760,Despensa,20.16,33.65
 dffcd960 ,TEL-Linen-791,Televisión y Audio,9.24,15.11
2f1b877d,MUE-Teal-122,Muebles,42.77,67.46
bc46cc3a,INF-DeepSkyBlue-846,Informática,6.42,10.75
c616e7b1,LIM-Cyan-921,Limpieza,,35.13
82a14140,ROP-OldLace-319,Ropa Hombre,13.66,23.46
29953069,HOG-OldLace-673,Hogar,24.59,43.15
62d73d5d,REL-PaleTurquoise-323,Relojería,11.47,15.5
92ad06a3,DES-OldLace-896,Despensa,20.54,32.59
a7e6e28d,ROP-Chocolate-654,Ropa Mujer,12.96,16.85
830f89c9,VIA-Gainsboro-782,Viaje,24.58,39.44
d0cf673a,LÁC-Black-708,Lácteos,10.16,15.9
6c415c69,SAL-SeaGreen-461,Salud,11.79,22.93
230147cb,FER-MediumSeaGreen-430,Ferretería,31.01,44.24
13ae7c52,ROP-SeaShell-119,Ropa Hombre,37.6,72.44
9153d573,CUI-Linen-852,Cuidado del Bebé,12.97,22.96
8f96b085F,MUE-DodgerBlue-914,Muebles,21.86,34.69
3ab0c41a,DEC-LightYellow-980,Decoración,6.72,12.55
e91f408f,PES-DarkRed-839,Pescados,17.71,34.55
c5464f54,VIA-Aqua-181,Viaje,13.13,21.35
10c1e974,MAS-SlateBlue-425,Mascotas,44.42,81.57
c12196e2,DES-Olive-539,Despensa,9.52,15.88
97892a47,ILU-Aquamarine-850,Iluminación,23.42,39.12
2ef01868,AUT-MediumAquaMarine-345,Automotriz,26.68,43.76
8531e558,FAR-RosyBrown-221,Farmacia,78.35,144.78
a40f6e29,DEC-DarkSlateBlue-842,Decoración,33.98,50.82
c625e808,CON-Khaki-525,Congelados,15.3,28.63
e97f1985,ILU-PaleTurquoise-665,Iluminación,19.47,28.44
d580e050,JUG-HotPink-872,Juguetes,26.97,50.56
e0f7dc4d,CAM-Black-242,Camping,38.96,71.18
e1ae0f39,INF-DarkSlateGray-822,Informática,30.48,42.34
b07a102f,MAS-Tan-926,Mascotas,46.79,73.07
fc8037f3,FER-Chartreuse-971,Ferretería,18.04,33.34
,ACC-LightGreen-585,Accesorios Móviles,16.36,21.57
e8bbaa30,HOG-GhostWhite-109,Hogar,34.74,47.75
3e30e1ef,CAR-AliceBlue-292,Carnes,34.07,50.38
98a66378,DEC-Indigo-511,Decoración,37.67,49.06
f9465906,BEL-Orchid-713,Belleza,15.39,21.92
c3bf079c,MUE-MistyRose-313,Muebles,12.74,23.09
f3aa79c7,MAS-FloralWhite-950,Mascotas,48.97,71.62
,ROP-Coral-908,Ropa Mujer,11.49,21.09
a8b2431d,ROP-Linen-886,Ropa Mujer,31.97,54.58
4bbc86ba,BIS-Lavender-913,Bisutería,12.89,22.53
eb6f708f,FAR-RosyBrown-364,Farmacia,24.84,44.2
f23bccb2,FRU-LightYellow-282,Frutas y Verduras,15.0,24.0
bb701653,CAR-CHARTREUSE-824,Carnes,11.32,15.9
9f1bd9d1,MAS-MistyRose-912,Mascotas,22.17,42.97
77e7a307,CON-Lavender-975,Congelados,12.11,16.43
a03ad9f1,CUI-Yellow-502,Cuidado del Bebé,8.78,14.42
,ELE-Chartreuse-660,Electrónica,12.93,19.99
e5136351,ACC-LightCoral-787,Accesorios Móviles,39.92,66.97
508dd4a9,TEL-Wheat-197,Televisión y Audio,46.34,81.85
f566ff77,CAL-OldLace-360,Calzado,11.61,19.71
0bf03eb9,BIS-Beige-377,Bisutería,27.11,37.6
63333601,PES-BlueViolet-129,Pescados,17.8,31.1
2114a7dc,CAM-Navy-758,Camping,15.4,29.17
c2dd1ec3,MUE-Aquamarine-175,,22.79,35.36
1666c8f7,MUE-Magenta-222,Muebles,44.26,65.4
294ae96f,ELE-SeaShell-117,Electrónica,17.44,27.78
778ff879,CAR-Orchid-186,Carnes,25.89,45.3
